"0111010011010110", "0000000100001110"
"0110011101110011", "1110000011010101"
"0000010001110100", "1110110110001101"
"0100001100100001", "1011001101000000"
"1010110000011110", "1101101001101001"
"0000100001001101", "0001001000100010"
"0010010001111101", "0010001001011001"
"0010111010010110", "1101010101101001"
"0110000011111111", "1110000100010101"
"1111010100111100", "1111110011100110"
"1111100001010101", "1101011101100000"
"0001010110101010", "0101100111101010"
"1101101101110101", "0101111111001110"
"0100100101000001", "0000101111001011"
"1100001001101010", "0101100101101101"
"0101100001100001", "1001100000101000"
"0111011011100000", "0000000010111111"
"0100000111001101", "0100001001100010"
"1110111110010000", "0010001011110110"
"0001100011011100", "0101101010001111"
"0101001010011011", "0110011101010111"
"0110110011001001", "0101101001110011"
"0011110111100010", "0000111001100010"
"1111111000010101", "1111011011110001"
"1001000111000110", "1001100000001010"
"1001100010001110", "0101111100101110"
"0010101100010000", "0001100100111101"
"0001011110010001", "0100100010101101"
"0000010111110001", "1010101001101010"
"1000011011001101", "1110000001101011"
"1101100010111001", "0010001000011001"
"0010110011100101", "1111001110100000"
"0010110010011011", "0000100110001100"
"1101011110000001", "1101001000101110"
"1011111111000111", "1001101010010110"
"0001100100100000", "0101110111111100"
"1011110011100011", "0110100110111111"
"0010100110100000", "1001010110011010"
"0111111101100000", "1100110110010101"
"0110001010010111", "0000110110011000"
"1011100111100000", "0110111001111010"
"0011100111000011", "0100000010111110"
"0101100000111100", "0010010101011010"
"0000100100011001", "1011110101000011"
"1110000010001010", "0101101010101000"
"0111010010111011", "0010110010011110"
"0110100100000010", "0010001000010101"
"0001110011000110", "0101110011111100"
"0001011111000111", "1110111100011110"
"1010110011100011", "0100100011000011"
"1011111101000011", "1100100010110000"
"0101011111000111", "0100110000010011"
"1110110011101111", "1111011001011001"
"1110011011011010", "1001100101000001"
"1100101010011100", "0100111111001011"
"1101010111010011", "0011111010110001"
"1011011111110011", "0010111101001000"
"0001011101101001", "0000101010011001"
"0110110010011111", "0101001011011010"
"1110011000100001", "0010001110001011"
"1100111000110101", "1001100101110111"
"1101000111110000", "0000110001101111"
"1010110010101011", "0111011100010011"
"0001001111011110", "1011100011000000"
"0100100111010110", "0000110000011100"
"1100010111110110", "0000010001100101"
"1001001001010111", "0111101111110000"
"1110000001011000", "0111000100110110"
"0110110000010101", "1001000101101001"
"1001100000111011", "0101111111111011"
"1110101011000011", "1101111010101110"
"0110110001100110", "1110010100011000"
"0011101000100110", "0011100110101101"
"0101110100100010", "0010101100110101"
"1101111100100101", "0110001110001011"
"1000010110100011", "0000010001110011"
"0111110111110100", "1110100110001100"
"0110101010001001", "0010110111110111"
"0111101011100001", "1101011111001001"
"1100111011100000", "1010001001010111"
"0001011111110000", "0101001010000010"
"1100110111110101", "1000101001100000"
"0100110111111111", "0110010010001010"
"1011111000110100", "1010110111011011"
"0111101010011111", "0000100111100111"
"0100011011101110", "1100101000010001"
"1010110011111010", "1111000011110110"
"0111000111100000", "1101110100001101"
"0010101101111111", "1001010110011011"
"1110010111111001", "1011111110010000"
"0011011011001101", "0000010111001001"
"0111000100001000", "1100001010101001"
"0100001111011110", "1001010011101000"
"0111001111000101", "0001001110101101"
"0000000101100110", "1111111000110101"
"0010101110101010", "1011111010110100"
"1001011110011110", "1010110010011000"
"1001010111011000", "0010010110100100"
"0111100100011110", "1010010011001110"
"1101000000111101", "1001110101011111"
"1000000100001001", "1010100000001010"
"1011010011001001", "1011000111001100"
"1000110101011001", "0011001000101000"
"1011101100011000", "0010000101011001"
"1010101100001010", "1011001000010101"
"1100011010100000", "0100110111000000"
"0100111101011010", "0011011001101010"
"0000001101111101", "1110001010011001"
"0110110100110110", "1001000101010001"
"1110111011100110", "1011000011100010"
"1110001111000000", "1111110110100100"
"1101111000110000", "1010011100101111"
"0010011110000100", "0010111010100011"
"0100010101101011", "1101111010101011"
"1111110100100111", "0101011111111101"
"1000111011010001", "0011000101010101"
"0001010011001001", "1111000000000011"
"0100100000111010", "1000011011101011"
"0000010001111010", "0100100100001001"
"0010100100110011", "0101001100111011"
"0100100000011110", "1100101100001100"
"0100101010110100", "1011010011011001"
"0011011111000011", "1111011110101000"
"0001100010011011", "1100001100100010"
"0001101110011001", "0010010111101100"
"1101100100010101", "1010011011111011"
"1011000111111001", "0010000100111000"
"0001100110011000", "0111010111100000"
"0111110000000000", "1110111010001010"
"0010011001110010", "1001001111111111"
"1111011010100101", "1011000000001101"
"0010001001101000", "1000000001100011"
"0001100001101111", "1110101001101010"
"1010101000110100", "1001011100100001"
"1100000111101011", "1100110010100111"
"1100101101010000", "1111110101101110"
"1101011100011110", "1101110011100101"
"0001111010111100", "0100011111011111"
"1010100010101110", "1111010000100011"
"0011111000011111", "0101011101100101"
"1001011001000110", "0101100111001100"
"1110011100111110", "1101010000111101"
"0001001101010001", "0100010100101001"
"1010110101100001", "0010001100101111"
"0001001000110101", "0010101110010110"
"0100000101000011", "0110000001100010"
"0001011100110111", "1111001100111100"
"0111110110001100", "1101101001101001"
"0011001110100001", "0110110101010101"
"1010110101100011", "0010010101101001"
"0101101000011011", "0011111001111001"
"0101001101110000", "0100001011001000"
"1100000100111000", "0000001101111000"
"1001011111111000", "0110110001000100"
"1110011011010001", "0110101100100001"
"1011100100111100", "0101101111011101"
"1000000000111100", "0001011001010011"
"1010111111101000", "1111101111011010"
"1001110011010101", "1110001110000000"
"1110010111001111", "0001101010001100"
"0011001100011001", "0001010101111100"
"1001101000110101", "0111000001011111"
"1010010000111001", "0001011010110010"
"1111000110111100", "0101011111010100"
"1111110010011011", "1101001110001010"
"0101011001100111", "1011011100101010"
"1100000101010011", "1101000110100100"
"0001001011100010", "1000110001001001"
"0111000011001001", "1100101111011111"
"1111011111110011", "1010110010111101"
"0001100111000100", "1101000011110111"
"0010011011100011", "1101110111001001"
"1011000101110000", "1010011001111011"
"0010111110011001", "1100111000100011"
"0011100111101001", "1001111011000010"
"0001100100000101", "1100110010100011"
"0110001010010000", "1000110011101010"
"1100111001111011", "1111011000000010"
"0000011110101011", "1010010011100011"
"1110100100000000", "0100011101011110"
"1101000100000010", "1000001110100011"
"1111010010010100", "0100110001001001"
"1000000000000111", "1000010010110010"
"0110010000000010", "1110011010100101"
"0100000000011000", "0010001011011011"
"1011000111100000", "1110100100010011"
"1011010110001111", "1000101000010100"
"1001011111100010", "0010101111000101"
"1101000001100100", "0000110000111011"
"1110101101110101", "1011111000100011"
"1111001011010100", "1111011100011100"
"0001110000100000", "0101010101110111"
"0001000010000010", "0111011010000000"
"1110001111100101", "1111110011111111"
"1000001001001001", "1000000100101101"
"1000000011110110", "0011100001111111"
"0110101000101000", "1110101010000001"
"1000111100110101", "1011110000110001"
"1010111111011010", "1101000101100010"
"1111100110100011", "0000101011101010"
"1110010110101101", "1111110010001010"
"0111110111000100", "1101000101000010"
"1100011001111110", "1100001100011110"
"1010111100001010", "1111011000111101"
